Fuel Type Code,Station Name,Street Address,City,State,ZIP,Plus4,Country,Geocode Status,Latitude,Longitude,Open Date,Date Last Confirmed,ID,Updated At,Owner Type Code,Status Code,Expected Date,Groups With Access Code,Access Days Time,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,EV Connector Types,Facility Type,EV Pricing,EV On-Site Renewable Source,Restricted Access,Maximum Vehicle Class,EV Workplace Charging,Federal Funding Types,CN_idx,CN_lon,CN_lat,CN_err
ELEC,Aloft Silicon Valley - Tesla Destination,8200 Gateway Blvd,Newark,CA,94560,,US,200-9,37.535982,-122.062901,2019-05-30,2022-10-06,150501.0,2023-01-18 15:15:20 UTC,P,E,,Public,,0.0,2.0,0.0,,Tesla Destination,https://www.tesla.com/destination-charging,TESLA,,Free,,,,False,,1080041725,-122.0628833,37.5372387,139.74757665158455
ELEC,Hilton San Francisco Financial District - Tesla Destination,750 Kearny St,San Francisco,CA,94108,,US,200-9,37.795208,-122.404869,2019-04-24,2022-10-06,150511.0,2023-01-18 15:15:20 UTC,P,E,,Public,,0.0,2.0,0.0,,Tesla Destination,https://www.tesla.com/destination-charging,TESLA,,Free,,,,False,,65374771,-122.40497,37.7953282,16.043642983703595
ELEC,Silver Oak Alexander Valley - Tesla Destination,7300 Hwy 128,Healdsburg,CA,95448,,US,200-9,38.672352,-122.804252,2019-08-21,2022-10-06,150542.0,2023-02-09 17:35:53 UTC,P,E,,Public,,0.0,2.0,0.0,,Tesla Destination,https://www.tesla.com/destination-charging,TESLA,,Free,,,,False,,56018533,-122.8062109,38.6708019,242.13610990877166
ELEC,Home2 Suites by Hilton - South San Francisco - Tesla Destination,555 Gateway Blvd,South San Francisco,CA,94080,,US,200-8,37.656805,-122.399173,2019-07-31,2022-10-06,150551.0,2023-01-18 15:15:20 UTC,P,E,,Public,,0.0,10.0,0.0,,Tesla Destination,https://www.tesla.com/destination-charging,TESLA,,Free,,,,False,,906055329,-122.4007689,37.6567171,140.82899069169338
ELEC,The Masonic - Tesla Destination,1111 California St,San Francisco,CA,94108,,US,200-9,37.791537,-122.412813,2019-05-01,2022-10-06,150598.0,2023-01-18 15:15:20 UTC,P,E,,Public,,0.0,9.0,0.0,,Tesla Destination,https://www.tesla.com/destination-charging,TESLA,,Free,,,,False,,65295324,-122.4124799,37.7916306,31.065311414864638
ELEC,"San Jose, CA - Valet Access - Santana Row (Wall Connector) - Tesla Destination",330 Winchester Blvd,San Jose,CA,95128,,US,200-9,37.321733,-121.948743,2019-02-11,2022-10-06,150601.0,2023-01-18 15:15:20 UTC,P,E,,Public,,0.0,10.0,0.0,,Tesla Destination,https://www.tesla.com/destination-charging,TESLA,,Free,,,,False,,291658826,-121.948725,37.3213108,46.97353928249538
ELEC,"San Jose, CA - Santana Row - Wall Connector - Tesla Destination",330 Winchester Blvd,San Jose,CA,95128,,US,200-9,37.321884,-121.949815,2019-02-01,2022-10-06,150643.0,2023-01-18 15:15:20 UTC,P,E,,Public,,0.0,15.0,0.0,,Tesla Destination,https://www.tesla.com/destination-charging,TESLA,,Free,,,,False,,291658510,-121.9500827,37.3212005,79.60303967016155
ELEC,San Rafael City Hall - Tesla Destination,1400 Fifth Ave,San Rafael,CA,94901,,US,200-9,37.975114,-122.531959,2019-07-22,2022-10-06,150730.0,2023-01-18 15:15:20 UTC,P,E,,Public,,0.0,2.0,0.0,,Tesla Destination,https://www.tesla.com/destination-charging,TESLA,,Free,,,,False,,110418261,-122.5318321,37.9745204,66.93607304778122
ELEC,Homewood Suites Pleasant Hill Concord - Tesla Destination,650 Ellinwood Wy,Pleasant Hill,CA,94523,,US,200-8,37.961354,-122.054339,2019-06-27,2022-10-06,150741.0,2023-01-18 15:15:20 UTC,P,E,,Public,,0.0,4.0,0.0,,Tesla Destination,https://www.tesla.com/destination-charging,J1772 TESLA,,Free,,,,False,,57826723,-122.0549352,37.9613688,52.29419960453758
ELEC,UCSF - 1630 3rd Garage,1630 3rd St,San Francisco,CA,94158,,US,GPS,37.768,-122.39,2018-01-01,2023-01-10,150773.0,2023-02-14 15:54:11 UTC,SG,E,,Public - Credit card at all times,24 hours daily,0.0,19.0,0.0,,POWERFLEX,https://www.powerflex.com,J1772,PARKING_GARAGE,$0.30 per kWh,,False,LD,False,,302035013,-122.389321,37.7678729,61.334233573799295
ELEC,Amador Valley High School,1155 Santa Rita Rd,Pleasanton,CA,94566,,US,GPS,37.669,-121.874,2018-01-01,2023-01-10,150778.0,2023-02-14 15:54:11 UTC,LG,E,,Public,24 hours daily,0.0,10.0,0.0,,POWERFLEX,https://www.powerflex.com,J1772,SCHOOL,Free,,False,LD,False,,1372725047,-121.8730931,37.6689756,79.86867722829037
ELEC,Covington Elementary School,201 Covington Rd,Los Altos,CA,94024,,US,GPS,37.372,-122.107,2018-01-01,2023-01-10,150780.0,2023-02-14 15:54:11 UTC,LG,E,,Public,24 hours daily,0.0,26.0,2.0,,POWERFLEX,https://www.powerflex.com,J1772 J1772COMBO,SCHOOL,,,False,LD,False,,65656500,-122.1069325,37.373069,119.01710776468326
ELEC,Plaza Escuela,1177 Locust Street,Walnut Creek,CA,94596,,US,GPS,37.8957739,-122.061438,2019-12-24,2024-07-09,150786.0,2024-07-09 00:16:43 UTC,,E,,Public,24 hours daily,0.0,1.0,0.0,,Blink Network,http://www.blinkcharging.com/,J1772,,Free,,,,False,,57866549,-122.0614452,37.8961518,42.02537126194638
ELEC,Plaza Shopping Center - Pan Cal,1334 Saratoga Ave.,San Jose,CA,95129,,US,GPS,37.29978,-121.98169,2019-12-25,2024-07-09,150802.0,2024-07-09 02:37:27 UTC,,E,,Public,24 hours daily,0.0,1.0,3.0,,Electrify America,https://www.electrifyamerica.com/,CHADEMO J1772 J1772COMBO,,,,,,False,,65439537,-121.981764,37.2992517,59.10790396304408
ELEC,Somersville Towne Center,2550 Somersville Rd,Antioch,CA,94509,,US,GPS,38.002527,-121.842577,2017-10-10,2024-06-23,150843.0,2024-06-23 03:19:09 UTC,,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,0.0,2.0,0.0,,Volta,https://voltacharging.com/,J1772,,,,False,,False,,7285717309,-121.8403948,38.0029679,197.3888232927505
ELEC,The Streets of Brentwood Sunglass Hut,2455 Sand Creek Rd,Brentwood,CA,94513,,US,GPS,37.9457595,-121.738829,2017-11-30,2024-06-23,150847.0,2024-06-23 03:15:26 UTC,,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,0.0,2.0,0.0,,Volta,https://voltacharging.com/,J1772,,,,False,,False,,3590579742,-121.7407147,37.9471385,225.50730246444456
ELEC,Serra Shopping Center,5001 Junipero Serra Blvd,Colma,CA,94014,,US,GPS,37.67415985,-122.46554175,2015-03-30,2024-06-23,151056.0,2024-06-23 03:19:26 UTC,,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,0.0,2.0,0.0,,Volta,https://voltacharging.com/,J1772,,,,False,,False,,32927543,-122.467766,37.6731863,223.69767703809939
ELEC,Willows Shopping Center,1975 Diamond Blvd,Concord,CA,94520,,US,GPS,37.968301,-122.056903,2018-05-08,2024-06-23,151057.0,2024-06-23 03:16:58 UTC,,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,0.0,2.0,0.0,,Volta,https://voltacharging.com/,J1772,,,,False,,False,,349105431,-122.0581572,37.968755,120.97988248919013
ELEC,Whole Foods 365 at the Veranda,2001-2003 Diamond Blvd,Concord,CA,94520,,US,GPS,37.9737695,-122.0586535,2018-01-26,2024-06-23,151058.0,2024-06-23 03:16:27 UTC,,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,0.0,2.0,0.0,,Volta,https://voltacharging.com/,J1772,,,,False,,False,,2321976791,-122.0595061,37.9741824,87.71028944506145
ELEC,The Village At Corte Madera,1400 Redwood Hwy,Corte Madera,CA,94925,,US,GPS,37.9279845,-122.5129275,2016-12-02,2024-06-23,151059.0,2024-06-23 03:18:35 UTC,,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,0.0,4.0,0.0,,Volta,https://voltacharging.com/,J1772,,,,False,,False,,2469206835,-122.5120579,37.9273404,104.6276690041348
ELEC,The Marketplace KCR,19620 Stevens Creek Blvd,Cupertino,CA,95014,,US,GPS,37.322104,-122.018191,2016-10-01,2024-06-23,151062.0,2024-06-23 03:15:45 UTC,,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,0.0,3.0,0.0,,Volta,https://voltacharging.com/,J1772,,,,False,,False,,65443015,-122.0188878,37.3210748,129.975073045244
ELEC,Serramonte Center JcPenny,3 Serramonte Center,Daly City,CA,94015,,US,GPS,37.6713695,-122.469812,2017-10-27,2024-06-23,151063.0,2024-06-23 03:15:10 UTC,,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,0.0,2.0,0.0,,Volta,https://voltacharging.com/,J1772,,,,False,,False,,5887465119,-122.4688653,37.6694616,227.92573012506352
ELEC,Bay Street,5616 Bay St,Emeryville,CA,94608,,US,GPS,37.833765134,-122.291804229,2017-01-11,2024-06-23,151066.0,2024-06-23 03:18:32 UTC,,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,0.0,7.0,0.0,,Volta,https://voltacharging.com/,J1772,,,,False,LD,False,,4316576666,-122.2915511,37.8346424,100.04857847663965
ELEC,Powell Street Plaza,5701-5795 Christie Ave,Emeryville,CA,94608,,US,GPS,37.8366845,-122.294625,2016-12-30,2024-06-23,151067.0,2024-06-23 03:18:39 UTC,,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,0.0,2.0,0.0,,Volta,https://voltacharging.com/,J1772,,,,False,,False,,53125826,-122.293856,37.837112,82.58438504996448
ELEC,Solano Town Center Macy's,1350 Travis Blvd,Fairfield,CA,94533,,US,GPS,38.259248,-122.055175,2017-03-10,2024-06-23,151069.0,2024-06-23 03:15:29 UTC,,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,0.0,2.0,0.0,,Volta,https://voltacharging.com/,J1772,,,,False,,False,,62259676,-122.0570724,38.2593758,166.2745306644568
ELEC,Pacific Commons Panera,43330 Pacific Commons Blvd,Fremont,CA,94538,,US,GPS,37.50467075,-121.97196115,2015-01-31,2024-06-23,151071.0,2024-06-23 03:17:45 UTC,,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,0.0,2.0,0.0,,Volta,https://voltacharging.com/,J1772,,,,False,,False,,5847849644,-121.9720674,37.5055371,96.78871260952991
ELEC,Rose Pavilion,4225 Rosewood Dr,Pleasanton,CA,94588,,US,GPS,37.6986165,-121.8743085,2018-09-29,2024-06-23,151145.0,2024-06-23 03:14:01 UTC,,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,0.0,2.0,0.0,,Volta,https://voltacharging.com/,J1772,,,,False,,False,,658951924,-121.8723511,37.6992483,185.99314292558043
ELEC,Sequoia Station,1001-1111 El Camino Rd,Redwood City,CA,94063,,US,GPS,37.4848259,-122.2312233,2015-12-14,2024-06-23,151232.0,2024-06-23 03:15:55 UTC,,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,0.0,2.0,0.0,,Volta,https://voltacharging.com/,J1772,,,,False,,False,,276542358,-122.2319423,37.4854497,94.00004730701389
ELEC,Community Center Garage,1625 Owens St,San Francisco,CA,94158,,US,GPS,37.768299,-122.393775,2017-05-03,2024-06-23,151241.0,2024-06-23 03:15:19 UTC,,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,0.0,2.0,0.0,,Volta,https://voltacharging.com/,J1772,,,,False,,False,,1998017252,-122.3944287,37.7694731,142.63919352933922
ELEC,Third Street Garage,1630 3Rd St,San Francisco,CA,94158,,US,GPS,37.768046,-122.3897115,2017-02-10,2024-06-23,151242.0,2024-06-23 03:18:35 UTC,,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,0.0,2.0,0.0,,Volta,https://voltacharging.com/,J1772,,,,False,,False,,302035013,-122.389321,37.7678729,39.35311838224575
ELEC,Owens Street  Garage,1835 Owens St,San Francisco,CA,94158,,US,GPS,37.765967,-122.3922545,2017-01-11,2024-06-23,151243.0,2024-06-23 03:14:01 UTC,,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,0.0,2.0,0.0,,Volta,https://voltacharging.com/,J1772,,,,False,,False,,65313859,-122.3927231,37.7667042,91.7400663043055
ELEC,Letterman Digital Arts Center Public,One Letterman Dr Bldg B,San Francisco,CA,94129,,US,GPS,37.798811,-122.448826,2018-10-26,2024-06-23,151245.0,2024-06-23 03:13:50 UTC,,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,0.0,2.0,0.0,,Volta,https://voltacharging.com/,J1772,,,,False,,False,,65314454,-122.4483025,37.7978992,111.33343536945891
ELEC,West Park Plaza,1303 South Winchester Blvd,San Jose,CA,95128,,US,GPS,37.300310333,-121.950836333,2019-02-06,2024-06-23,151246.0,2024-06-23 03:15:14 UTC,,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,0.0,3.0,0.0,,Volta,https://voltacharging.com/,J1772,,,,False,,False,,4514842096,-121.9500386,37.3003305,70.59699363849377
ELEC,Eastridge Center Macy's,2200 Eastridge Loop #2062,San Jose,CA,95122,,US,GPS,37.3265465,-121.814653,2014-05-31,2024-06-23,151247.0,2024-06-23 03:17:18 UTC,,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,0.0,2.0,0.0,,Volta,https://voltacharging.com/,J1772,,,,False,,False,,65485806,-121.8149203,37.3283282,199.52108646871446
ELEC,Westfield Valley Fair Garage Macy's,2801 Stevens Creek Blvd,San Jose,CA,95128,,US,GPS,37.324524,-121.942787,2018-02-13,2024-06-23,151248.0,2024-06-23 03:14:53 UTC,,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,0.0,2.0,0.0,,Volta,https://voltacharging.com/,J1772,,,,False,,False,,4306972147,-121.943275,37.3234409,127.93243471198441
ELEC,Bayfair Center Kohl's,15555 E. 14Th St,San Leandro,CA,94578,,US,GPS,37.701627,-122.126322,2018-03-31,2024-06-23,151249.0,2024-06-23 03:14:37 UTC,,E,,Public,Mon 7:00am - 9:00pm; Tue 7:00am - 9:00pm; Wed 7:00am - 9:00pm; Thu 7:00am - 9:00pm; Fri 7:00am - 9:00pm; Sat 7:00am - 9:00pm; Sun 7:00am - 9:00pm,0.0,2.0,0.0,,Volta,https://voltacharging.com/,J1772,,,,False,,False,,6885242666,-122.1251848,37.7029341,176.44889015873295
ELEC,Mariposa Shopping Center,2760 Homestead Rd,Santa Clara,CA,95051,,US,GPS,37.3384275,-121.9747335,2017-03-06,2024-06-23,151251.0,2024-06-23 03:18:47 UTC,,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,0.0,2.0,0.0,,Volta,https://voltacharging.com/,J1772,,,,False,,False,,65519024,-121.9740769,37.337539,114.58825671812141
ELEC,Shoppes at Homestead fka Loehmann's Plaza,1603 1695 Hollenbeck Ave,Sunnyvale,CA,94087,,US,GPS,37.3403915,-122.0422885,2017-03-06,2024-06-23,151256.0,2024-06-23 03:18:27 UTC,,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,0.0,2.0,0.0,,Volta,https://voltacharging.com/,J1772,,,,False,,False,,664103573,-122.041455,37.3405507,75.78223910180301
ELEC,Ygnacio Plaza,1881 Ygnacio Valley Rd,Walnut Creek,CA,94598,,US,GPS,37.9179271,-122.0371688,2015-09-10,2024-06-23,151267.0,2024-06-23 03:19:07 UTC,,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,0.0,2.0,0.0,,Volta,https://voltacharging.com/,J1772,,,,False,,False,,2778795359,-122.0383462,37.9185353,123.4538972891406
ELEC,Citrus Marketplace,2290 Oak Grove Rd,Walnut Creek,CA,94598,,US,GPS,37.930717,-122.014211,2018-06-20,2024-06-23,151268.0,2024-06-23 03:17:58 UTC,,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,0.0,2.0,0.0,,Volta,https://voltacharging.com/,J1772,,,,False,,False,,57806467,-122.0143055,37.9301008,69.01787551821643
ELEC,Cherry Chase Shopping Center,639 S Bernardo Ave,Sunnyvale,CA,94087,,US,GPS,37.372742,-122.0576365,2019-11-01,2024-06-23,151847.0,2024-06-23 03:14:41 UTC,,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,0.0,2.0,0.0,,Volta,https://voltacharging.com/,J1772,,,,False,,False,,65557444,-122.0568699,37.3722073,90.13356940370609
ELEC,Gilroy Premium Outlets,681 Leavesley Road,Gilroy,CA,95020,,US,GPS,37.02431,-121.56286,2020-01-04,2024-07-09,152120.0,2024-07-09 02:35:42 UTC,,E,,Public,24 hours daily,0.0,0.0,8.0,,Electrify America,https://www.electrifyamerica.com/,J1772COMBO,,,,,,False,,1710790636,-121.5631895,37.0238283,61.029710757364974
ELEC,KENTFIELD IVC EV11 EV12,1800 Ignacio Blvd,Novato,CA,94949,,US,GPS,38.07577,-122.57449,2020-01-07,2024-07-09,152228.0,2024-07-09 01:07:37 UTC,,E,,Public,24 hours daily,0.0,2.0,0.0,,ChargePoint Network,http://www.chargepoint.com/,J1772,,,,,,False,,3984423544,-122.5745621,38.0761696,44.87950936435205
ELEC,FOOTHILL-DEANZA DE ANZA 6,21250 Stevens Creek Blvd,Cupertino,CA,95014,,US,GPS,37.31945,-122.04388,2020-01-17,2024-07-09,152488.0,2024-07-09 01:07:56 UTC,,E,,Public,24 hours daily,0.0,1.0,0.0,,ChargePoint Network,http://www.chargepoint.com/,J1772,,,,,,False,,2471566990,-122.041535,37.3195994,208.03218150826365
ELEC,Eastridge Center Barnes & Noble,2200 Eastridge Loop #2062,San Jose,CA,95122,,US,GPS,37.324088,-121.81352,2020-01-20,2024-06-23,152852.0,2024-06-23 03:17:43 UTC,,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,0.0,2.0,0.0,,Volta,https://voltacharging.com/,J1772,,,,False,,False,,1519317739,-121.8118247,37.3240687,149.92127167346962
ELEC,Eastridge Center USPS,2200 Eastridge Loop #2062,San Jose,CA,95122,,US,GPS,37.3266262,-121.8137777,2020-01-20,2024-06-23,152853.0,2024-06-23 03:20:24 UTC,,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,0.0,2.0,0.0,,Volta,https://voltacharging.com/,J1772,,,,False,,False,,65485806,-121.8149203,37.3283282,214.53200539772155
ELEC,NewPark Mall DCFC,2086 Newpark Mall,Newark,CA,94560,,US,GPS,37.527594793,-122.002632039,2020-01-20,2024-06-23,152856.0,2024-06-23 03:14:36 UTC,,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 7:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,0.0,0.0,1.0,,Volta,https://voltacharging.com/,J1772COMBO,,,,False,,False,,257395104,-122.0034155,37.5288328,154.0245751414485
ELEC,Safeway El Camino Real Millbrae,525 El Camino Real,Millbrae,CA,94030,,US,GPS,37.603659,-122.394714,2020-01-20,2024-06-23,152857.0,2024-06-23 03:20:35 UTC,,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,0.0,2.0,0.0,,Volta,https://voltacharging.com/,J1772,,,,False,,False,,297164234,-122.3944633,37.6040738,51.13857305684485
ELEC,Serramonte Center Macy's,3 Serramonte Center,Daly City,CA,94015,,US,GPS,37.673435,-122.4716325,2020-01-20,2024-06-23,152858.0,2024-06-23 03:19:31 UTC,,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,0.0,4.0,0.0,,Volta,https://voltacharging.com/,J1772,,,,False,,False,,313865252,-122.4733848,37.6730648,159.62244039225996
ELEC,Serramonte Center Target,3 Serramonte Center,Daly City,CA,94015,,US,GPS,37.6712355,-122.4725975,2020-01-20,2024-06-23,152859.0,2024-06-23 03:19:48 UTC,,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,0.0,4.0,0.0,,Volta,https://voltacharging.com/,J1772,,,,False,,False,,306053459,-122.474409,37.6719,175.72654353305109
ELEC,Stonestown Galleria Sports Basement,3251 20Th Ave,San Francisco,CA,94132,,US,GPS,37.728954191,-122.477707483,2020-01-20,2024-06-23,152860.0,2024-06-23 03:15:17 UTC,,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,0.0,2.0,0.0,,Volta,https://voltacharging.com/,J1772,,,,False,,False,,2456996785,-122.4787183,37.7282351,119.56702993787734
ELEC,Oakland Arena & RingCentral Coliseum,7000 Coliseum Way,Oakland,CA,94621,,US,GPS,37.752065,-122.203197,2020-01-20,2024-06-23,152863.0,2024-06-23 03:15:51 UTC,,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,0.0,2.0,0.0,,Volta,https://voltacharging.com/,J1772,,,,False,,False,,241309735,-122.2059178,37.7522244,239.86372480319426
ELEC,Bayfair Center Northeast Entrance,15555 E. 14Th St,San Leandro,CA,94578,,US,GPS,37.7020065,-122.1255155,2020-01-20,2024-06-23,152864.0,2024-06-23 03:17:41 UTC,,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,0.0,2.0,0.0,,Volta,https://voltacharging.com/,J1772,,,,False,,False,,53087589,-122.1245581,37.7024978,100.39465681373272
ELEC,Century Theater Southland Mall,One Southland Mall Drive,Hayward,CA,94545,,US,GPS,37.651737,-122.100236,2020-01-20,2024-06-23,152866.0,2024-06-23 03:16:30 UTC,,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,0.0,2.0,0.0,,Volta,https://voltacharging.com/,J1772,,,,False,,False,,257389899,-122.0989526,37.6520671,118.79961336596497
